"PostId","Title","Slug","Content","Summary","CategoryId","FeatureImageUrl","HeroImageUrl","ThumbnailUrl","Status","IsPublished","PublishDate","PublishTime","CreatedAt","CreatedBy","UpdatedBy","TitleNorm","SlugNorm"
,"","","","<td style=""width: 79px; text-align: center;"" u1:num=""50000"">","",,"","",,"",,,"","","","",""
,"","","50.000</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"" u1:num="""">","",,"","",,"",,,"","","","",""
,"","","9</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","II</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Tỉnh H&agrave; Giang</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","&nbsp;</td>","","",,"","",,"",,,"","","","",""
,"","</tr>","","","",,"","",,"",,,"","","","",""
,"","<tr height=""255"">","","","",,"","",,"",,,"","","","",""
,"","","","<td height=""255"" style=""height: 255px; width: 72px; text-align: center;"" u1:num="""">","",,"","",,"",,,"","","","",""
,"","","21</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Dương Việt Ho&agrave;ng</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Ho&agrave;n th&agrave;nh tốt nhiệm vụ học tập v&agrave; r&egrave;n luyện năm học 2014-2015 ở lớp 4 trường tiểu học T&acirc;n Quang, huyện Bắc Quang, tỉnh H&agrave; Giang</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 79px; text-align: center;"" u1:num=""50000"">","",,"","",,"",,,"","","","",""
,"","","50.000</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"" u1:num="""">","",,"","",,"",,,"","","","",""
,"","","9</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","II</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Tỉnh H&agrave; Giang</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","&nbsp;</td>","","",,"","",,"",,,"","","","",""
,"","</tr>","","","",,"","",,"",,,"","","","",""
,"","<tr height=""170"">","","","",,"","",,"",,,"","","","",""
,"","","","<td height=""170"" style=""height: 170px; width: 72px; text-align: center;"" u1:num="""">","",,"","",,"",,,"","","","",""
,"","","22</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Dương Ngọc Diệp</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Đạt học sinh ti&ecirc;n tiến lớp 8 trường THCS T&acirc;n Quang, huyện Bắc Quang, tỉnh H&agrave; Giang</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 79px; text-align: center;"" u1:num=""50000"">","",,"","",,"",,,"","","","",""
,"","","50.000</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"" u1:num="""">","",,"","",,"",,,"","","","",""
,"","","9</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","II</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Tỉnh H&agrave; Giang</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","&nbsp;</td>","","",,"","",,"",,,"","","","",""
,"","</tr>","","","",,"","",,"",,,"","","","",""
,"","<tr height=""170"">","","","",,"","",,"",,,"","","","",""
,"","","","<td height=""170"" style=""height: 170px; width: 72px; text-align: center;"" u1:num="""">","",,"","",,"",,,"","","","",""
,"","","23</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Dương Mai Trang</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Đạt học sinh ti&ecirc;n tiến lớp 6 trường THCS T&acirc;n Quang, huyện Bắc Quang, tỉnh H&agrave; Giang</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 79px; text-align: center;"" u1:num=""50000"">","",,"","",,"",,,"","","","",""
,"","","50.000</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"" u1:num="""">","",,"","",,"",,,"","","","",""
,"","","9</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","II</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Tỉnh H&agrave; Giang</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","&nbsp;</td>","","",,"","",,"",,,"","","","",""
,"","</tr>","","","",,"","",,"",,,"","","","",""
,"","<tr height=""187"">","","","",,"","",,"",,,"","","","",""
,"","","","<td height=""187"" style=""height: 187px; width: 72px; text-align: center;"" u1:num="""">","",,"","",,"",,,"","","","",""
,"","","24</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Vũ Việt Anh</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Đạt học sinh giỏi m&ocirc;n tiếng việt trường tiểu học T&acirc;n Quang, huyện Bắc Quang, tỉnh H&agrave; Giang</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 79px; text-align: center;"" u1:num=""50000"">","",,"","",,"",,,"","","","",""
,"","","50.000</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"" u1:num="""">","",,"","",,"",,,"","","","",""
,"","","9</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","II</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Tỉnh H&agrave; Giang</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Ch&aacute;u ngoại, con b&agrave; Dương Thị Việt&nbsp;</td>","","",,"","",,"",,,"","","","",""
,"","</tr>","","","",,"","",,"",,,"","","","",""
,"","<tr height=""153"">","","","",,"","",,"",,,"","","","",""
,"","","","<td height=""153"" style=""height: 153px; width: 72px; text-align: center;"" u1:num="""">","",,"","",,"",,,"","","","",""
,"","","25</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Trịnh Thị Thu</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Học sinh ti&ecirc;n tiến lớp 6 trường THCS Y&ecirc;n Thắng, huyện &Yacute; Y&ecirc;n, tỉnh Nam Định</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 79px; text-align: center;"" u1:num=""50000"">","",,"","",,"",,,"","","","",""
,"","","50.000</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"" u1:num="""">","",,"","",,"",,,"","","","",""
,"","","9</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","II</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Th&ocirc;n Dương Hồi</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Ch&aacute;u ngoại, con b&agrave; Dương Thị Li&ecirc;n&nbsp;</td>","","",,"","",,"",,,"","","","",""
,"","</tr>","","","",,"","",,"",,,"","","","",""
,"","<tr height=""221"">","","","",,"","",,"",,,"","","","",""
,"","","","<td height=""221"" style=""height: 221px; width: 72px; text-align: center;"" u1:num="""">","",,"","",,"",,,"","","","",""
,"","","26</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Dương Thu H&ograve;a</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Ho&agrave;n th&agrave;nh tốt nhiệm vụ học tập v&agrave; r&egrave;n luyện năm học 2014-2015 ở lớp 4 trường tiểu học Y&ecirc;n Thắng, huyện &Yacute; Y&ecirc;n, tỉnh Nam Định</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 79px; text-align: center;"" u1:num=""50000"">","",,"","",,"",,,"","","","",""
,"","","50.000</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"" u1:num="""">","",,"","",,"",,,"","","","",""
,"","","9</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","II</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Th&ocirc;n Dương Hồi</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","&nbsp;</td>","","",,"","",,"",,,"","","","",""
,"","</tr>","","","",,"","",,"",,,"","","","",""
,"","<tr height=""221"">","","","",,"","",,"",,,"","","","",""
,"","","","<td height=""221"" style=""height: 221px; width: 72px; text-align: center;"" u1:num="""">","",,"","",,"",,,"","","","",""
,"","","27</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Dương Ngọc Mai</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Đạt giải nh&igrave; m&ocirc;n tiếng anh, to&aacute;n cấp huyện năm học 2014-2015 bậc tiểu học trường tiểu học Y&ecirc;n Thắng, huyện &Yacute; Y&ecirc;n, tỉnh Nam Định</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 79px; text-align: center;"" u1:num=""1500000"">","",,"","",,"",,,"","","","",""
,"","","1,500,000</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"" u1:num="""">","",,"","",,"",,,"","","","",""
,"","","9</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","II</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Th&ocirc;n Dương Hồi</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","&nbsp;</td>","","",,"","",,"",,,"","","","",""
,"","</tr>","","","",,"","",,"",,,"","","","",""
,"","<tr height=""153"">","","","",,"","",,"",,,"","","","",""
,"","","","<td height=""153"" style=""height: 153px; width: 72px; text-align: center;"" u1:num="""">","",,"","",,"",,,"","","","",""
,"","","28</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Dương Thu Hương</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Học sinh ti&ecirc;n tiến lớp 6 trương THCS Nguyễn Huệ, B&aacute;c Quang, H&agrave; Giang</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 79px; text-align: center;"" u1:num=""1500000"">","",,"","",,"",,,"","","","",""
,"","","50.000</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"" u1:num="""">","",,"","",,"",,,"","","","",""
,"","","10</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","I</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Tỉnh H&agrave; Giang</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","&nbsp;</td>","","",,"","",,"",,,"","","","",""
,"","</tr>","","","",,"","",,"",,,"","","","",""
,"","<tr height=""187"">","","","",,"","",,"",,,"","","","",""
,"","","","<td height=""187"" style=""height: 187px; width: 72px; text-align: center;"" u1:num="""">","",,"","",,"",,,"","","","",""
,"","","29</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Dương Ngọc Huyền</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Học sinh Lớp 11 trường chuy&ecirc;n, quận H&agrave; Đ&ocirc;ng, H&agrave; Nội. Đạt giải ba m&ocirc;n sử cấp TP H&agrave; Nội</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 79px; text-align: center;"" u1:num=""1500000"">","",,"","",,"",,,"","","","",""
,"","","2.000.000</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"" u1:num="""">","",,"","",,"",,,"","","","",""
,"","","8</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","I</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","TP H&agrave; Nội</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","&nbsp;</td>","","",,"","",,"",,,"","","","",""
,"","</tr>","","","",,"","",,"",,,"","","","",""
,"","<tr height=""51"">","","","",,"","",,"",,,"","","","",""
,"","","","<td height=""89"" rowspan=""3"" style=""height: 89px; width: 72px; text-align: center;"" u1:num="""">","",,"","",,"",,,"","","","",""
,"","","30</td>","","",,"","",,"",,,"","","","",""
,"","","","<td rowspan=""3"" style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","B&ugrave;i Do&atilde;n Huy Ho&agrave;ng</td>","","",,"","",,"",,,"","","","",""
,"","","","<td rowspan=""3"" style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Ho&agrave;n th&agrave;nh tốt nhiệm vụ học tập, r&egrave;n luyện lớp 4 trường..., Mỹ Lộc, Nam Định</td>","","",,"","",,"",,,"","","","",""
,"","","","<td rowspan=""3"" style=""width: 79px; text-align: center;"" u1:num=""1500000"">","",,"","",,"",,,"","","","",""
,"","","50.000</td>","","",,"","",,"",,,"","","","",""
,"","","","<td rowspan=""3"" style=""width: 72px; text-align: center;"" u1:num="""">","",,"","",,"",,,"","","","",""
,"","","9</td>","","",,"","",,"",,,"","","","",""
,"","","","<td rowspan=""3"" style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","I</td>","","",,"","",,"",,,"","","","",""
,"","","","<td rowspan=""3"" style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","TP Nam Định</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Con b&agrave; Dương Ngọc lan</td>","","",,"","",,"",,,"","","","",""
,"","</tr>","","","",,"","",,"",,,"","","","",""
,"","<tr height=""19"">","","","",,"","",,"",,,"","","","",""
,"","","","<td height=""19"" style=""height: 19px; width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","&nbsp;</td>","","",,"","",,"",,,"","","","",""
,"","</tr>","","","",,"","",,"",,,"","","","",""
,"","<tr height=""19"">","","","",,"","",,"",,,"","","","",""
,"","","","<td height=""19"" style=""height: 19px; width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","(BX)</td>","","",,"","",,"",,,"","","","",""
,"","</tr>","","","",,"","",,"",,,"","","","",""
,"","<tr height=""68"">","","","",,"","",,"",,,"","","","",""
,"","","","<td height=""68"" style=""height: 68px; width: 72px; text-align: center;"" u1:num="""">","",,"","",,"",,,"","","","",""
,"","","31</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Phạm Đức Ki&ecirc;n</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 72px; text-align: center;"">","",,"","",,"",,,"","","","",""
,"","","Tr&uacute;ng tuyển Đại học C&ocirc;ng đo&agrave;n</td>","","",,"","",,"",,,"","","","",""
,"","","","<td style=""width: 79px; text-align: center;"" u1:num=""1500000"">","",,"","",,"",,,"","","","",""
